id,weapon,category,season,rank,points
16392,Foil,Senior,2009/2010,71,26.000
16392,Foil,Senior,2010/2011,103,16.000
16392,Foil,Senior,2011/2012,102,12.000
16392,Foil,Senior,2012/2013,62,20.000
16392,Foil,Senior,2013/2014,6,99.999
16392,Foil,Senior,2014/2015,21,69.000
16392,Foil,Senior,2015/2016,42,34.000
16392,Foil,Senior,2016/2017,22,60.000
16392,Foil,Senior,2017/2018,228,2.000
16392,Foil,Senior,2018/2019,44,40.000
16404,Foil,Junior,2005/2006,138,8.000
16404,Foil,Junior,2006/2007,185,4.000
16404,Foil,Junior,2007/2008,299,0.000
16404,Foil,Junior,2008/2009,177,2.000
16404,Foil,Senior,2007/2008,220,2.000
16404,Foil,Senior,2016/2017,423,0.000
16439,Foil,Junior,2005/2006,292,0.000
16439,Foil,Junior,2005/2006,292,0.000
16439,Foil,Senior,2007/2008,163,8.000
16439,Foil,Senior,2007/2008,163,8.000
16439,Foil,Senior,2008/2009,280,0.000
16439,Foil,Senior,2008/2009,280,0.000
16439,Foil,Senior,2012/2013,122,6.000
16439,Foil,Senior,2012/2013,122,6.000
16439,Foil,Senior,2016/2017,131,6.000
16439,Foil,Senior,2016/2017,131,6.000
16439,Foil,Senior,2017/2018,160,6.000
16439,Foil,Senior,2017/2018,160,6.000
16486,Foil,Senior,2005/2006,247,1.000
16486,Foil,Senior,2007/2008,289,0.000
16486,Foil,Senior,2017/2018,369,0.000
16486,Foil,Senior,2020/2021,363,0.000
16486,Foil,Senior,2021/2022,321,0.000
16486,Foil,Veterans,2016/2017,55,0.000
16486,Foil,Veterans,2017/2018,40,0.000
16721,Foil,Senior,2005/2006,212,2.000
16721,Foil,Senior,2010/2011,289,0.000
16721,Foil,Senior,2015/2016,392,0.000
16728,Foil,Senior,2005/2006,195,2.000
16728,Foil,Senior,2006/2007,369,0.000
16728,Foil,Senior,2007/2008,420,0.000
16728,Foil,Senior,2011/2012,204,0.000
16728,Foil,Senior,2016/2017,314,0.000
16728,Foil,Senior,2018/2019,215,3.000
16728,Foil,Senior,2019/2020,450,0.000
16728,Foil,Senior,2020/2021,357,0.000
16728,Foil,Senior,2021/2022,402,0.000
16779,Foil,Junior,2007/2008,159,6.000
16779,Foil,Junior,2008/2009,12,64.000
16779,Foil,Junior,2009/2010,149,6.000
16779,Foil,Junior,2010/2011,15,76.000
16779,Foil,Senior,2005/2006,194,2.000
16779,Foil,Senior,2006/2007,307,0.000
16779,Foil,Senior,2007/2008,290,0.000
16779,Foil,Senior,2008/2009,318,0.000
16779,Foil,Senior,2009/2010,72,26.000
16779,Foil,Senior,2010/2011,122,12.000
16779,Foil,Senior,2011/2012,75,17.000
16779,Foil,Senior,2012/2013,58,21.000
16779,Foil,Senior,2013/2014,37,36.000
16779,Foil,Senior,2014/2015,58,26.000
16779,Foil,Senior,2015/2016,66,21.000
16779,Foil,Senior,2016/2017,48,32.000
16779,Foil,Senior,2018/2019,95,15.000
16779,Foil,Senior,2019/2020,59,22.500
16779,Foil,Senior,2020/2021,82,18.250
16779,Foil,Senior,2021/2022,74,20.500
16790,Foil,Junior,2007/2008,49,28.000
16790,Foil,Junior,2008/2009,21,46.000
16790,Foil,Junior,2010/2011,28,46.000
16790,Foil,Junior,2011/2012,34,39.000
16790,Foil,Senior,2006/2007,384,0.000
16790,Foil,Senior,2007/2008,425,0.000
16790,Foil,Senior,2008/2009,123,8.000
16790,Foil,Senior,2010/2011,111,16.000
16790,Foil,Senior,2011/2012,269,0.000
16790,Foil,Senior,2015/2016,124,6.000
16790,Foil,Senior,2016/2017,94,12.000
16790,Foil,Senior,2017/2018,153,6.000
16790,Foil,Senior,2018/2019,182,5.000
16790,Foil,Senior,2019/2020,159,7.000
16790,Foil,Senior,2020/2021,154,7.000
16790,Foil,Senior,2021/2022,153,7.000
16821,Foil,Senior,2005/2006,208,2.000
16821,Foil,Senior,2006/2007,303,0.000
16821,Foil,Senior,2007/2008,423,0.000
16821,Foil,Senior,2008/2009,355,0.000
16821,Foil,Senior,2009/2010,265,0.000
16821,Foil,Senior,2015/2016,144,6.000
16821,Foil,Senior,2016/2017,362,0.000
16903,Foil,Veterans,2016/2017,1,0.000
16924,Sabre,Veterans,2016/2017,59,0.000
16924,Sabre,Veterans,2016/2017,59,0.000
16924,Sabre,Veterans,2016/2017,59,0.000
16924,Sabre,Veterans,2017/2018,65,0.000
16924,Sabre,Veterans,2017/2018,65,0.000
16924,Sabre,Veterans,2017/2018,65,0.000
16948,Sabre,Veterans,2016/2017,40,0.000
16948,Sabre,Veterans,2016/2017,40,0.000
17025,Foil,Veterans,2016/2017,49,0.000
17237,Foil,Junior,2006/2007,87,12.000
17237,Foil,Junior,2007/2008,133,8.000
17237,Foil,Junior,2008/2009,115,6.000
17237,Foil,Junior,2009/2010,19,48.000
17237,Foil,Junior,2010/2011,40,32.000
17237,Foil,Senior,2009/2010,229,2.000
17237,Foil,Senior,2016/2017,421,0.000
17240,Foil,Junior,2006/2007,138,6.000
17240,Foil,Junior,2007/2008,114,10.000
17240,Foil,Junior,2008/2009,41,26.000
17240,Foil,Junior,2009/2010,105,10.000
17240,Foil,Junior,2010/2011,23,48.000
17240,Foil,Junior,2011/2012,5,99.999
17240,Foil,Senior,2009/2010,228,2.000
17240,Foil,Senior,2010/2011,181,6.000
17240,Foil,Senior,2011/2012,170,2.000
17240,Foil,Senior,2012/2013,99,11.000
17240,Foil,Senior,2013/2014,44,32.000
17240,Foil,Senior,2014/2015,125,6.000
17240,Foil,Senior,2015/2016,351,0.000
17240,Foil,Senior,2016/2017,220,1.500
17406,Foil,Junior,2006/2007,315,0.000
17406,Foil,Junior,2007/2008,126,8.000
17406,Foil,Junior,2008/2009,131,6.000
17406,Foil,Junior,2009/2010,85,14.000
17406,Foil,Junior,2010/2011,87,16.000
17406,Foil,Senior,2006/2007,180,2.000
17406,Foil,Senior,2007/2008,217,2.000
17406,Foil,Senior,2016/2017,272,0.000
17406,Foil,Senior,2017/2018,257,1.000
17406,Foil,Senior,2018/2019,349,0.000
17406,Foil,Senior,2019/2020,361,0.000
17406,Foil,Senior,2020/2021,438,0.000
17406,Foil,Senior,2021/2022,528,0.000
17412,Foil,Junior,2006/2007,116,8.000
17412,Foil,Junior,2009/2010,272,0.000
17412,Foil,Junior,2010/2011,77,16.000
17412,Foil,Senior,2008/2009,217,2.000
17412,Foil,Senior,2010/2011,418,0.000
17412,Foil,Senior,2016/2017,357,0.000
17412,Foil,Senior,2017/2018,384,0.000
17452,Foil,Junior,2008/2009,244,0.000
17452,Foil,Junior,2009/2010,298,0.000
17452,Foil,Senior,2007/2008,275,1.000
17452,Foil,Senior,2008/2009,252,0.000
17452,Foil,Senior,2009/2010,241,0.000
17452,Foil,Senior,2010/2011,275,0.000
17452,Foil,Senior,2011/2012,189,1.000
17452,Foil,Senior,2013/2014,203,0.000
17452,Foil,Senior,2014/2015,205,0.000
17452,Foil,Senior,2015/2016,246,0.000
17452,Foil,Senior,2016/2017,280,0.000
17452,Foil,Senior,2017/2018,301,0.000
17452,Foil,Senior,2018/2019,355,0.000
17481,Foil,Junior,2006/2007,259,2.000
17481,Foil,Junior,2007/2008,235,2.000
17481,Foil,Junior,2008/2009,28,32.000
17481,Foil,Junior,2009/2010,95,12.000
17481,Foil,Junior,2010/2011,49,28.000
17481,Foil,Junior,2011/2012,13,72.000
17481,Foil,Senior,2009/2010,223,2.000
17481,Foil,Senior,2010/2011,135,10.000
17481,Foil,Senior,2011/2012,99,12.000
17481,Foil,Senior,2012/2013,249,0.000
17481,Foil,Senior,2013/2014,64,22.000
17481,Foil,Senior,2014/2015,26,58.000
17481,Foil,Senior,2015/2016,37,38.000
17481,Foil,Senior,2016/2017,53,30.000
17481,Foil,Senior,2017/2018,20,75.000
17481,Foil,Senior,2018/2019,13,94.000
17481,Foil,Senior,2019/2020,31,53.000
17481,Foil,Senior,2020/2021,33,48.000
17481,Foil,Senior,2021/2022,30,51.000
17482,Foil,Junior,2006/2007,77,14.000
17482,Foil,Junior,2006/2007,77,14.000
17482,Foil,Junior,2007/2008,190,4.000
17482,Foil,Junior,2007/2008,190,4.000
17482,Foil,Junior,2008/2009,22,44.000
17482,Foil,Junior,2008/2009,22,44.000
17482,Foil,Junior,2009/2010,64,16.000
17482,Foil,Junior,2009/2010,64,16.000
17482,Foil,Junior,2010/2011,17,70.000
17482,Foil,Junior,2010/2011,17,70.000
17482,Foil,Senior,2008/2009,177,4.000
17482,Foil,Senior,2008/2009,177,4.000
17482,Foil,Senior,2009/2010,232,2.000
17482,Foil,Senior,2009/2010,232,2.000
17482,Foil,Senior,2010/2011,215,4.000
17482,Foil,Senior,2010/2011,215,4.000
17482,Foil,Senior,2011/2012,266,0.000
17482,Foil,Senior,2011/2012,266,0.000
17482,Foil,Senior,2012/2013,149,5.000
17482,Foil,Senior,2012/2013,149,5.000
17482,Foil,Senior,2013/2014,124,7.000
17482,Foil,Senior,2013/2014,124,7.000
17482,Foil,Senior,2014/2015,126,6.000
17482,Foil,Senior,2014/2015,126,6.000
17482,Foil,Senior,2015/2016,182,3.000
17482,Foil,Senior,2015/2016,182,3.000
17482,Foil,Senior,2016/2017,206,2.000
17482,Foil,Senior,2016/2017,206,2.000
17482,Foil,Senior,2017/2018,310,0.000
17482,Foil,Senior,2017/2018,310,0.000
17524,Foil,Junior,2006/2007,309,0.000
17524,Foil,Junior,2007/2008,355,0.000
17524,Foil,Junior,2008/2009,153,4.000
17524,Foil,Junior,2009/2010,63,18.000
17524,Foil,Junior,2010/2011,41,32.000
17524,Foil,Junior,2011/2012,38,37.000
17524,Foil,Senior,2010/2011,399,0.000
17524,Foil,Senior,2011/2012,173,2.000
17524,Foil,Senior,2012/2013,251,0.000
17524,Foil,Senior,2013/2014,82,16.000
17524,Foil,Senior,2014/2015,46,31.000
17524,Foil,Senior,2015/2016,93,15.000
17524,Foil,Senior,2016/2017,81,16.500
17524,Foil,Senior,2018/2019,58,27.000
17524,Foil,Senior,2019/2020,76,19.750
17524,Foil,Senior,2020/2021,78,19.000
17524,Foil,Senior,2021/2022,79,19.000
17610,Epee,Junior,2011/2012,251,0.000
17610,Epee,Junior,2011/2012,251,0.000
17610,Epee,Senior,2008/2009,99,16.000
17610,Epee,Senior,2008/2009,99,16.000
17610,Epee,Senior,2011/2012,301,0.000
17610,Epee,Senior,2011/2012,301,0.000
17610,Foil,Junior,2006/2007,291,0.000
17610,Foil,Junior,2007/2008,278,0.000
17610,Foil,Junior,2008/2009,132,6.000
17610,Foil,Junior,2009/2010,76,14.000
17610,Foil,Junior,2010/2011,113,8.000
17610,Foil,Junior,2011/2012,130,5.000
17610,Foil,Senior,2008/2009,60,34.000
17610,Foil,Senior,2010/2011,351,0.000
17610,Foil,Senior,2011/2012,48,30.000
17610,Foil,Senior,2012/2013,51,27.000
17610,Foil,Senior,2013/2014,46,30.000
17610,Foil,Senior,2014/2015,48,30.000
17610,Foil,Senior,2015/2016,40,35.000
17610,Foil,Senior,2016/2017,25,56.500
17610,Foil,Senior,2017/2018,45,35.000
17610,Foil,Senior,2018/2019,464,0.000
17610,Foil,Senior,2019/2020,68,21.000
17610,Foil,Senior,2020/2021,70,21.000
17610,Foil,Senior,2021/2022,71,21.000
17630,Foil,Junior,2006/2007,338,0.000
17630,Foil,Junior,2007/2008,95,12.000
17630,Foil,Junior,2008/2009,73,16.000
17630,Foil,Junior,2009/2010,32,30.000
17630,Foil,Junior,2010/2011,74,18.000
17630,Foil,Senior,2012/2013,167,2.000
17630,Foil,Senior,2013/2014,154,4.000
17630,Foil,Senior,2014/2015,60,25.000
17630,Foil,Senior,2015/2016,27,58.000
17630,Foil,Senior,2016/2017,44,35.000
17630,Foil,Senior,2017/2018,55,26.000
17630,Foil,Senior,2018/2019,19,74.000
17630,Foil,Senior,2019/2020,87,16.000
17630,Foil,Senior,2020/2021,219,2.500
17630,Foil,Senior,2021/2022,260,1.000
17672,Foil,Junior,2006/2007,169,4.000
17672,Foil,Junior,2007/2008,321,0.000
17672,Foil,Junior,2008/2009,68,16.000
17672,Foil,Junior,2009/2010,121,8.000
17672,Foil,Junior,2010/2011,91,14.000
17672,Foil,Junior,2011/2012,85,14.000
17672,Foil,Senior,2008/2009,358,0.000
17672,Foil,Senior,2011/2012,300,0.000
17672,Foil,Senior,2012/2013,234,0.000
17672,Foil,Senior,2013/2014,251,0.000
17672,Foil,Senior,2015/2016,385,0.000
17678,Foil,Junior,2006/2007,189,4.000
17678,Foil,Junior,2008/2009,34,28.000
17678,Foil,Junior,2009/2010,58,20.000
17678,Foil,Junior,2010/2011,70,20.000
17678,Foil,Junior,2011/2012,59,26.000
17678,Foil,Junior,2012/2013,11,74.000
17678,Foil,Senior,2011/2012,286,0.000
17678,Foil,Senior,2012/2013,179,2.000
17678,Foil,Senior,2015/2016,308,0.000
17678,Foil,Senior,2016/2017,200,2.000
17678,Foil,Senior,2018/2019,189,4.500
17678,Foil,Senior,2019/2020,154,7.500
17678,Foil,Senior,2020/2021,192,3.500
17678,Foil,Senior,2021/2022,224,2.000
17815,Foil,Junior,2006/2007,344,0.000
17815,Foil,Junior,2007/2008,154,6.000
17815,Foil,Junior,2008/2009,165,2.000
17815,Foil,Junior,2009/2010,173,4.000
17815,Foil,Junior,2010/2011,43,30.000
17815,Foil,Junior,2011/2012,32,40.000
17815,Foil,Senior,2010/2011,339,0.000
17815,Foil,Senior,2017/2018,292,0.000
17857,Epee,Senior,2006/2007,371,0.000
17857,Epee,Senior,2006/2007,371,0.000
17857,Epee,Senior,2007/2008,503,0.000
17857,Epee,Senior,2007/2008,503,0.000
17872,Foil,Junior,2006/2007,244,2.000
17872,Foil,Junior,2007/2008,265,2.000
17872,Foil,Junior,2008/2009,183,2.000
17872,Foil,Junior,2009/2010,28,36.000
17872,Foil,Junior,2010/2011,50,28.000
17872,Foil,Junior,2011/2012,86,14.000
17872,Foil,Junior,2012/2013,48,30.000
17872,Foil,Junior,2013/2014,123,8.000
17872,Foil,Senior,2006/2007,395,0.000
17872,Foil,Senior,2009/2010,307,0.000
17872,Foil,Senior,2011/2012,332,0.000
17872,Foil,Senior,2012/2013,237,0.000
17872,Foil,Senior,2013/2014,179,2.000
17872,Foil,Senior,2014/2015,145,5.000
17872,Foil,Senior,2015/2016,347,0.000
17872,Foil,Senior,2016/2017,77,18.000
17872,Foil,Senior,2017/2018,57,26.000
17872,Foil,Senior,2018/2019,79,19.500
17872,Foil,Senior,2019/2020,57,24.500
17872,Foil,Senior,2020/2021,75,19.500
17872,Foil,Senior,2021/2022,76,20.000
18071,Foil,Junior,2007/2008,16,62.000
18071,Foil,Junior,2008/2009,26,38.000
18071,Foil,Junior,2009/2010,2,99.999
18071,Foil,Junior,2010/2011,6,99.999
18071,Foil,Junior,2011/2012,3,99.999
18071,Foil,Junior,2012/2013,28,43.000
18071,Foil,Senior,2007/2008,124,12.000
18071,Foil,Senior,2008/2009,75,24.000
18071,Foil,Senior,2009/2010,20,99.999
18071,Foil,Senior,2010/2011,49,50.000
18071,Foil,Senior,2011/2012,15,81.000
18071,Foil,Senior,2012/2013,21,82.000
18071,Foil,Senior,2013/2014,8,99.999
18071,Foil,Senior,2014/2015,10,99.999
18071,Foil,Senior,2015/2016,9,99.999
18071,Foil,Senior,2016/2017,18,84.000
18071,Foil,Senior,2017/2018,166,5.500
18071,Foil,Senior,2018/2019,12,95.500
18071,Foil,Senior,2019/2020,30,54.000
18071,Foil,Senior,2020/2021,45,37.000
18071,Foil,Senior,2021/2022,47,37.000
18294,Foil,Junior,2006/2007,53,24.000
18294,Foil,Senior,2006/2007,120,8.000
18294,Foil,Senior,2007/2008,90,24.000
18294,Foil,Senior,2008/2009,61,34.000
18294,Foil,Senior,2009/2010,49,38.000
18294,Foil,Senior,2010/2011,31,74.000
18294,Foil,Senior,2011/2012,65,21.000
18294,Foil,Senior,2012/2013,101,10.000
18294,Foil,Senior,2013/2014,97,11.000
18294,Foil,Senior,2014/2015,333,0.000
18294,Foil,Senior,2015/2016,338,0.000
18294,Foil,Senior,2017/2018,199,3.000
18346,Epee,Junior,2006/2007,436,0.000
18346,Epee,Junior,2006/2007,436,0.000
18346,Epee,Junior,2007/2008,367,0.000
18346,Epee,Junior,2007/2008,367,0.000
18346,Epee,Junior,2008/2009,356,0.000
18346,Epee,Junior,2008/2009,356,0.000
18346,Epee,Junior,2009/2010,468,0.000
18346,Epee,Junior,2009/2010,468,0.000
18346,Epee,Senior,2009/2010,113,16.000
18346,Epee,Senior,2009/2010,113,16.000
18346,Epee,Senior,2010/2011,119,16.000
18346,Epee,Senior,2010/2011,119,16.000
18346,Epee,Senior,2011/2012,102,12.000
18346,Epee,Senior,2011/2012,102,12.000
18346,Epee,Senior,2012/2013,65,21.000
18346,Epee,Senior,2012/2013,65,21.000
18346,Epee,Senior,2013/2014,265,0.000
18346,Epee,Senior,2013/2014,265,0.000
18346,Epee,Senior,2014/2015,106,12.000
18346,Epee,Senior,2014/2015,106,12.000
18346,Epee,Senior,2015/2016,102,12.000
18346,Epee,Senior,2015/2016,102,12.000
18346,Epee,Senior,2016/2017,590,0.000
18346,Epee,Senior,2016/2017,590,0.000
18396,Foil,Junior,2006/2007,149,6.000
18396,Foil,Junior,2007/2008,164,6.000
18396,Foil,Senior,2006/2007,170,4.000
18396,Foil,Senior,2007/2008,358,0.000
18396,Foil,Senior,2008/2009,193,4.000
18396,Foil,Senior,2009/2010,314,0.000
18396,Foil,Senior,2016/2017,113,7.000
18396,Foil,Senior,2017/2018,271,1.000
18425,Foil,Junior,2006/2007,354,0.000
18425,Foil,Junior,2007/2008,187,4.000
18425,Foil,Junior,2008/2009,194,2.000
18425,Foil,Senior,2011/2012,331,0.000
18425,Foil,Senior,2012/2013,337,0.000
18425,Foil,Senior,2013/2014,250,0.000
18425,Foil,Senior,2014/2015,270,0.000
18425,Foil,Senior,2015/2016,337,0.000
18425,Foil,Senior,2016/2017,419,0.000
18498,Foil,Senior,2006/2007,246,2.000
18498,Foil,Senior,2008/2009,162,4.000
18498,Foil,Senior,2009/2010,128,10.000
18498,Foil,Senior,2010/2011,144,8.000
18498,Foil,Senior,2011/2012,185,2.000
18498,Foil,Senior,2012/2013,176,2.000
18498,Foil,Senior,2014/2015,176,2.000
18498,Foil,Senior,2015/2016,300,0.000
18498,Foil,Senior,2016/2017,230,1.500
18507,Foil,Junior,2008/2009,48,24.000
18507,Foil,Senior,2006/2007,345,0.000
18507,Foil,Senior,2008/2009,174,4.000
18507,Foil,Senior,2009/2010,114,14.000
18507,Foil,Senior,2010/2011,79,28.000
18507,Foil,Senior,2011/2012,89,13.000
18507,Foil,Senior,2012/2013,172,2.000
18507,Foil,Senior,2013/2014,158,4.000
18507,Foil,Senior,2014/2015,337,0.000
18507,Foil,Senior,2015/2016,356,0.000
18557,Foil,Senior,2006/2007,307,0.000
18557,Foil,Senior,2009/2010,192,4.000
18557,Foil,Senior,2010/2011,190,6.000
18557,Foil,Senior,2011/2012,80,15.000
18557,Foil,Senior,2012/2013,79,14.000
18557,Foil,Senior,2013/2014,53,27.000
18557,Foil,Senior,2016/2017,401,0.000
18557,Foil,Senior,2017/2018,240,1.500
18774,Foil,Junior,2007/2008,294,0.000
18774,Foil,Junior,2008/2009,230,0.000
18774,Foil,Junior,2009/2010,8,74.000
18774,Foil,Junior,2010/2011,51,28.000
18774,Foil,Junior,2011/2012,28,45.000
18774,Foil,Junior,2012/2013,16,62.000
18774,Foil,Senior,2010/2011,143,8.000
18774,Foil,Senior,2011/2012,260,0.000
18774,Foil,Senior,2012/2013,252,0.000
18774,Foil,Senior,2013/2014,123,7.000
18774,Foil,Senior,2014/2015,179,2.000
18774,Foil,Senior,2015/2016,52,27.000
18774,Foil,Senior,2016/2017,55,29.000
18774,Foil,Senior,2017/2018,54,28.000
18774,Foil,Senior,2018/2019,47,34.000
18774,Foil,Senior,2019/2020,141,9.500
18774,Foil,Senior,2020/2021,129,10.000
18774,Foil,Senior,2021/2022,131,9.500
18830,Foil,Junior,2007/2008,72,18.000
18830,Foil,Junior,2008/2009,3,99.999
18830,Foil,Junior,2009/2010,57,20.000
18830,Foil,Senior,2006/2007,251,2.000
18830,Foil,Senior,2007/2008,154,8.000
18830,Foil,Senior,2009/2010,147,8.000
18830,Foil,Senior,2010/2011,88,22.000
18830,Foil,Senior,2011/2012,179,2.000
18830,Foil,Senior,2012/2013,148,5.000
18830,Foil,Senior,2013/2014,110,10.000
18830,Foil,Senior,2014/2015,111,7.000
18830,Foil,Senior,2015/2016,118,7.000
18830,Foil,Senior,2016/2017,378,0.000
18830,Foil,Senior,2017/2018,154,6.000
18831,Foil,Junior,2007/2008,84,16.000
18831,Foil,Junior,2008/2009,1,99.999
18831,Foil,Junior,2010/2011,1,99.999
18831,Foil,Senior,2006/2007,230,2.000
18831,Foil,Senior,2008/2009,190,4.000
18831,Foil,Senior,2010/2011,13,99.999
18831,Foil,Senior,2011/2012,10,96.000
18831,Foil,Senior,2012/2013,12,99.999
18831,Foil,Senior,2013/2014,2,99.999
18831,Foil,Senior,2014/2015,6,99.999
18831,Foil,Senior,2015/2016,3,99.999
18831,Foil,Senior,2016/2017,2,233.000
18831,Foil,Senior,2017/2018,1,254.000
18831,Foil,Senior,2018/2019,1,291.000
18831,Foil,Senior,2019/2020,1,311.000
18831,Foil,Senior,2020/2021,1,309.000
18831,Foil,Senior,2021/2022,1,309.000
18867,Foil,Junior,2009/2010,23,42.000
18867,Foil,Senior,2011/2012,235,0.000
18867,Foil,Senior,2013/2014,248,0.000
18867,Foil,Senior,2016/2017,361,0.000
18901,Foil,Senior,2015/2016,201,1.000
18901,Foil,Senior,2016/2017,271,0.000
18901,Foil,Senior,2017/2018,289,0.000
18901,Foil,Senior,2018/2019,309,0.000
18901,Foil,Senior,2019/2020,421,0.000
18901,Foil,Senior,2020/2021,327,0.000
18901,Foil,Senior,2021/2022,450,0.000
18967,Epee,Junior,2007/2008,23,52.000
18967,Epee,Junior,2007/2008,23,52.000
18967,Epee,Senior,2007/2008,346,0.000
18967,Epee,Senior,2007/2008,346,0.000
18967,Epee,Senior,2010/2011,191,8.000
18967,Epee,Senior,2010/2011,191,8.000
18967,Epee,Senior,2014/2015,147,6.000
18967,Epee,Senior,2014/2015,147,6.000
18967,Epee,Senior,2015/2016,105,12.000
18967,Epee,Senior,2015/2016,105,12.000
18967,Epee,Senior,2016/2017,154,6.000
18967,Epee,Senior,2016/2017,154,6.000
18967,Epee,Senior,2018/2019,186,6.000
18967,Epee,Senior,2018/2019,186,6.000
18967,Epee,Senior,2019/2020,55,31.250
18967,Epee,Senior,2019/2020,55,31.250
18967,Epee,Senior,2020/2021,48,35.250
18967,Epee,Senior,2020/2021,48,35.250
18967,Epee,Senior,2021/2022,46,39.250
18967,Epee,Senior,2021/2022,46,39.250
19045,Foil,Junior,2007/2008,231,2.000
19045,Foil,Junior,2008/2009,134,6.000
19045,Foil,Junior,2009/2010,74,16.000
19045,Foil,Senior,2006/2007,277,0.000
19045,Foil,Senior,2010/2011,265,0.000
19045,Foil,Senior,2011/2012,274,0.000
19045,Foil,Senior,2012/2013,334,0.000
19045,Foil,Senior,2015/2016,326,0.000
19232,Foil,Veterans,2016/2017,19,0.000
19232,Foil,Veterans,2016/2017,19,0.000
19232,Foil,Veterans,2017/2018,16,0.000
19232,Foil,Veterans,2017/2018,16,0.000
19254,Foil,Veterans,2016/2017,31,0.000
19254,Foil,Veterans,2016/2017,31,0.000
19254,Foil,Veterans,2017/2018,31,0.000
19254,Foil,Veterans,2017/2018,31,0.000
19302,Foil,Veterans,2016/2017,7,0.000
19302,Foil,Veterans,2017/2018,13,0.000
19332,Foil,Veterans,2016/2017,13,0.000
19332,Foil,Veterans,2016/2017,13,0.000
19332,Foil,Veterans,2017/2018,19,0.000
19332,Foil,Veterans,2017/2018,19,0.000
19358,Foil,Senior,2007/2008,160,8.000
19358,Foil,Senior,2008/2009,105,16.000
19358,Foil,Senior,2010/2011,153,8.000
19358,Foil,Senior,2011/2012,104,11.000
19358,Foil,Senior,2012/2013,92,12.000
19358,Foil,Senior,2013/2014,230,0.000
19358,Foil,Senior,2014/2015,121,6.000
19358,Foil,Senior,2016/2017,124,6.000
19379,Foil,Cadet,2011/2012,9,20.000
19379,Foil,Junior,2008/2009,248,0.000
19379,Foil,Junior,2009/2010,67,16.000
19379,Foil,Junior,2010/2011,16,72.000
19379,Foil,Junior,2011/2012,7,98.000
19379,Foil,Junior,2012/2013,25,46.000
19379,Foil,Junior,2013/2014,15,56.000
19379,Foil,Junior,2014/2015,127,8.000
19379,Foil,Senior,2008/2009,121,8.000
19379,Foil,Senior,2009/2010,164,4.000
19379,Foil,Senior,2010/2011,186,6.000
19379,Foil,Senior,2011/2012,103,12.000
19379,Foil,Senior,2012/2013,144,6.000
19379,Foil,Senior,2013/2014,26,51.000
19379,Foil,Senior,2014/2015,39,42.000
19379,Foil,Senior,2015/2016,84,18.000
19379,Foil,Senior,2016/2017,74,19.000
19379,Foil,Senior,2017/2018,19,79.000
19379,Foil,Senior,2018/2019,32,49.000
19379,Foil,Senior,2019/2020,112,12.500
19379,Foil,Senior,2020/2021,236,1.500
19469,Foil,Veterans,2016/2017,16,0.000
19547,Foil,Junior,2007/2008,212,4.000
19547,Foil,Junior,2008/2009,157,4.000
19547,Foil,Junior,2009/2010,69,16.000
19547,Foil,Junior,2010/2011,44,30.000
19547,Foil,Senior,2007/2008,221,2.000
19547,Foil,Senior,2008/2009,307,0.000
19547,Foil,Senior,2010/2011,364,0.000
19547,Foil,Senior,2011/2012,162,3.000
19547,Foil,Senior,2012/2013,301,0.000
19547,Foil,Senior,2013/2014,120,8.000
19547,Foil,Senior,2014/2015,146,5.000
19547,Foil,Senior,2015/2016,168,4.000
19547,Foil,Senior,2016/2017,225,1.500
19547,Foil,Senior,2017/2018,454,0.000
19547,Foil,Senior,2018/2019,278,1.000
19574,Foil,Junior,2007/2008,224,2.000
19574,Foil,Junior,2008/2009,99,10.000
19574,Foil,Junior,2009/2010,72,16.000
19574,Foil,Junior,2010/2011,66,22.000
19574,Foil,Junior,2011/2012,52,28.000
19574,Foil,Junior,2012/2013,76,16.000
19574,Foil,Junior,2013/2014,125,8.000
19574,Foil,Senior,2014/2015,147,5.000
19574,Foil,Senior,2015/2016,123,6.000
19574,Foil,Senior,2016/2017,240,1.000
19574,Foil,Senior,2017/2018,92,14.500
19574,Foil,Senior,2018/2019,288,0.000
19574,Foil,Senior,2019/2020,152,8.000
19574,Foil,Senior,2020/2021,145,7.500
19574,Foil,Senior,2021/2022,146,7.500
19576,Epee,Senior,2007/2008,351,0.000
19576,Epee,Senior,2007/2008,351,0.000
19576,Epee,Veterans,2016/2017,80,0.000
19576,Epee,Veterans,2016/2017,80,0.000
19576,Epee,Veterans,2017/2018,85,0.000
19576,Epee,Veterans,2017/2018,85,0.000
19647,Foil,Junior,2007/2008,187,4.000
19647,Foil,Senior,2012/2013,145,5.000
19647,Foil,Senior,2014/2015,294,0.000
19647,Foil,Senior,2016/2017,205,2.000
19647,Foil,Senior,2017/2018,425,0.000
19878,Foil,Junior,2007/2008,57,24.000
19878,Foil,Junior,2008/2009,18,48.000
19878,Foil,Junior,2009/2010,4,99.999
19878,Foil,Junior,2010/2011,5,99.999
19878,Foil,Junior,2011/2012,1,99.999
19878,Foil,Junior,2012/2013,1,99.999
19878,Foil,Senior,2009/2010,173,4.000
19878,Foil,Senior,2010/2011,223,2.000
19878,Foil,Senior,2011/2012,58,24.000
19878,Foil,Senior,2012/2013,39,40.000
19878,Foil,Senior,2013/2014,25,52.000
19878,Foil,Senior,2014/2015,28,55.000
19878,Foil,Senior,2015/2016,26,60.000
19878,Foil,Senior,2016/2017,10,108.000
