competition_ID,season,name,category,country,start_date,end_date,weapon,gender,timezone,url,unique_ID,missing_results_flag
125,2009,Cup Eximbank,Senior,HUNGARY,2009-03-14,2009-03-15,Foil,Womens,Europe/Budapest,https://fie.org/competitions/2009/125,2009-125,no pools data
518,2008,Challenge Jeanty,Senior,FRANCE,2008-03-28,2008-03-29,Foil,Womens,Europe/Paris,https://fie.org/competitions/2008/518,2008-518,no pools data
37,2019,Coupe du Monde,Junior,CUBA,2018-12-15,2018-12-15,Foil,Womens,America/Havana,https://fie.org/competitions/2019/37,2019-37,
36,2005,Trophée Federico II,Junior,ITALY,2004-11-27,2004-11-27,Foil,Womens,Europe/Rome,https://fie.org/competitions/2005/36,2005-36,no pools data
457,2018,Grand Prix,Senior,CHINA,2018-05-18,2018-05-20,Foil,Womens,Asia/Hong_Kong,https://fie.org/competitions/2018/457,2018-457,
327,2011,Championnats du Monde Vétérans,Veterans,CROATIA,2011-09-27,2011-10-02,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2011/327,2011-327,no pools data
243,1973,Championnats du Monde,Senior,SWEDEN,1973-06-10,1973-06-24,Foil,Womens,Europe/Stockholm,https://fie.org/competitions/1973/243,1973-243,no pools data
32,2005,Coupe du Monde,Junior,USA,2004-11-07,2004-11-07,Foil,Womens,America/New_York,https://fie.org/competitions/2005/32,2005-32,no pools data
225,1977,Championnats du Monde,Junior,AUSTRIA,1977-04-06,1977-04-11,Foil,Womens,Europe/Vienna,https://fie.org/competitions/1977/225,1977-225,no pools data
444,2009,Coupe du Monde,Junior,CROATIA,2009-02-21,2009-02-21,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2009/444,2009-444,no pools data
125,2013,Coupe du Monde,Senior,HUNGARY,2013-02-08,2013-02-09,Foil,Womens,Europe/Budapest,https://fie.org/competitions/2013/125,2013-125,no pools data
42,2010,Coupe du Monde,Junior,FRANCE,2010-02-07,2010-02-07,Foil,Womens,Europe/Paris,https://fie.org/competitions/2010/42,2010-42,no pools data
1111,2015,Championnats Panaméricains Cadets,Cadet,CANADA,2015-02-02,2015-02-08,Foil,Womens,America/Toronto,https://fie.org/competitions/2015/1111,2015-1111,
36,2004,Trophée Federico II,Junior,ITALY,2003-11-29,2003-11-29,Foil,Womens,Europe/Rome,https://fie.org/competitions/2004/36,2004-36,no pools data
586,2007,Jeux Africains,Senior,ALGERIA,2007-07-14,2007-07-14,Foil,Womens,Africa/Algiers,https://fie.org/competitions/2007/586,2007-586,no pools data
457,2015,Grand Prix,Senior,CHINA,2015-05-15,2015-05-16,Foil,Womens,Asia/Hong_Kong,https://fie.org/competitions/2015/457,2015-457,
33,2020,Coupe du Monde,Junior,GUATEMALA,2019-11-16,2019-11-16,Foil,Womens,America/Guatemala,https://fie.org/competitions/2020/33,2020-33,
33,2006,Memorial de Martinengo,Junior,SLOVAKIA,2005-12-11,2005-12-11,Foil,Womens,Europe/Bratislava,https://fie.org/competitions/2006/33,2006-33,no pools data
586,2017,Championnats d'Afrique,Senior,EGYPT,2017-06-10,2017-06-10,Foil,Womens,Africa/Cairo,https://fie.org/competitions/2017/586,2017-586,
351,2018,Championnats d’Europe juniors,Junior,RUSSIA,2018-03-08,2018-03-08,Foil,Womens,Europe/Moscow,https://fie.org/competitions/2018/351,2018-351,
42,2005,Tournoi international,Junior,FRANCE,2005-02-13,2005-02-13,Foil,Womens,Europe/Paris,https://fie.org/competitions/2005/42,2005-42,no pools data
125,2015,Coupe du Monde,Senior,MEXICO,2014-10-17,2014-10-18,Foil,Womens,America/Cancun,https://fie.org/competitions/2015/125,2015-125,
951,2008,WF-IND,Senior,FIE,2008-08-20,2008-08-21,Foil,Womens,Europe/Zurich,https://fie.org/competitions/2008/951,2008-951,no pools data
125,2010,Cup Eximbank,Senior,HUNGARY,2010-03-13,2010-03-14,Foil,Womens,Europe/Budapest,https://fie.org/competitions/2010/125,2010-125,no pools data
1037,2011,Championnats Panaméricains Cadets,Cadet,VENEZUELA,2011-02-11,2011-02-19,Foil,Womens,America/Caracas,https://fie.org/competitions/2011/1037,2011-1037,no pools data
39,2014,Coupe Heracles Junior,Junior,HUNGARY,2014-02-15,2014-02-15,Foil,Womens,Europe/Budapest,https://fie.org/competitions/2014/39,2014-39,no pools data
243,2012,JO,Senior,GREAT BRITAIN,2012-07-28,2012-07-28,Foil,Womens,Europe/London,https://fie.org/competitions/2012/243,2012-243,no pools data
740,2008,Championnats d'Europe,Senior,UKRAINE,2008-07-04,2008-07-11,Foil,Womens,Europe/Kiev,https://fie.org/competitions/2008/740,2008-740,no pools data
1360,2015,Championnats du monde Vétérans 70+,Veterans,FRANCE,2015-10-20,2015-10-25,Foil,Womens,Europe/Paris,https://fie.org/competitions/2015/1360,2015-1360,no pools data
243,1996,Jeux Olympiques,Senior,USA,1996-07-19,1996-08-04,Foil,Womens,America/New_York,https://fie.org/competitions/1996/243,1996-243,no pools data
243,2011,Championnats du Monde,Senior,ITALY,2011-10-09,2011-10-11,Foil,Womens,Europe/Rome,https://fie.org/competitions/2011/243,2011-243,no pools data
397,2018,Memorial de Martinengo Tournoi,Senior,SLOVAKIA,2017-11-18,2017-11-19,Foil,Womens,Europe/Bratislava,https://fie.org/competitions/2018/397,2018-397,
487,2005,Candidature A,Senior,ROMANIA,2005-06-04,2005-06-05,Foil,Womens,Europe/Bucharest,https://fie.org/competitions/2005/487,2005-487,no pools data
237,1994,Championnats du Monde,Cadet,MEXICO,1994-03-27,1994-04-02,Foil,Womens,America/Mexico_City,https://fie.org/competitions/1994/237,1994-237,no pools data
898,2020,Coupe du Monde,Junior,GREAT BRITAIN,2019-11-02,2019-11-02,Foil,Womens,Europe/London,https://fie.org/competitions/2020/898,2020-898,
327,2004,Championnats du Monde Vétérans,Veterans,AUSTRIA,2004-09-03,2004-09-04,Foil,Womens,Europe/Vienna,https://fie.org/competitions/2004/327,2004-327,no pools data
898,2011,Ier challenge Colette Flesch,Junior,LUXEMBOURG,2010-11-06,2010-11-06,Foil,Womens,Europe/Luxembourg,https://fie.org/competitions/2011/898,2011-898,no pools data
41,2004,Coupe du Monde,Junior,GERMANY,2004-02-01,2004-02-01,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2004/41,2004-41,no pools data
927,2017,Сhampionnats de la Méditerranée,Junior,FRANCE,2017-01-27,2017-01-29,Foil,Womens,Europe/Paris,https://fie.org/competitions/2017/927,2017-927,no pools data
1073,2012,Champ. de qualification- Amérique,Senior,CHILE,2012-04-20,2012-04-22,Foil,Womens,America/Santiago,https://fie.org/competitions/2012/1073,2012-1073,no pools data
457,2005,World Cup,Senior,EGYPT,2005-03-18,2005-03-19,Foil,Womens,Africa/Cairo,https://fie.org/competitions/2005/457,2005-457,no pools data
397,2016,Tournoi satellite,Senior,MEXICO,2015-10-13,2015-10-14,Foil,Womens,America/Cancun,https://fie.org/competitions/2016/397,2016-397,
1299,2017,Championnats d'Afrique,Cadet,COTE D'IVOIRE,2017-03-07,2017-03-07,Foil,Womens,Africa/Abidjan,https://fie.org/competitions/2017/1299,2017-1299,
1257,2015,Jeux Panaméricains,Senior,CANADA,2015-07-20,2015-07-25,Foil,Womens,America/Toronto,https://fie.org/competitions/2015/1257,2015-1257,no pools data
555,2007,Cole Cup,Senior,GREAT BRITAIN,2007-06-23,2007-06-24,Foil,Womens,Europe/London,https://fie.org/competitions/2007/555,2007-555,no pools data
35,2003,Stadtwerke-Pokal,Junior,GERMANY,2002-11-17,2002-11-17,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2003/35,2003-35,no pools data
1167,2014,Jeux Asiatiques,Senior,KOREA,2014-09-20,2014-09-25,Foil,Womens,Asia/Seoul,https://fie.org/competitions/2014/1167,2014-1167,no pools data
225,1962,Championnats du Monde,Junior,EGYPT,1962-04-20,1962-04-23,Foil,Womens,Africa/Cairo,https://fie.org/competitions/1962/225,1962-225,no pools data
121,2005,2005 SK Trophée Séoul,Senior,KOREA,2005-02-25,2005-02-26,Foil,Womens,Asia/Seoul,https://fie.org/competitions/2005/121,2005-121,no pools data
586,2015,Championnats d'Afrique,Senior,EGYPT,2015-06-14,2015-06-14,Foil,Womens,Africa/Cairo,https://fie.org/competitions/2015/586,2015-586,
121,2015,Grand Prix,Senior,CUBA,2015-03-13,2015-03-14,Foil,Womens,America/Havana,https://fie.org/competitions/2015/121,2015-121,
129,2018,Coupe du Monde de fleuret d'Alger by Ooredoo,Senior,ALGERIA,2018-02-02,2018-02-03,Foil,Womens,Africa/Algiers,https://fie.org/competitions/2018/129,2018-129,
121,2008,SK Trophée Séoul,Senior,KOREA,2008-05-16,2008-05-17,Foil,Womens,Asia/Seoul,https://fie.org/competitions/2008/121,2008-121,no pools data
1079,2012,Champ. de qualification-Europe,Senior,SLOVAKIA,2012-04-21,2012-04-22,Foil,Womens,Europe/Bratislava,https://fie.org/competitions/2012/1079,2012-1079,no pools data
933,2014,Championnats méditerranéens cadets,Cadet,ITALY,2014-01-31,2014-02-02,Foil,Womens,Europe/Rome,https://fie.org/competitions/2014/933,2014-933,no pools data
1014,2016,Championnats asiatiques,Senior,CHINA,2016-04-13,2016-04-18,Foil,Womens,Asia/Hong_Kong,https://fie.org/competitions/2016/1014,2016-1014,
444,2006,Coupe du Monde,Junior,CROATIA,2006-02-25,2006-02-25,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2006/444,2006-444,no pools data
237,2003,Champ du monde juniors-cadets,Cadet,ITALY,2003-04-07,2003-04-07,Foil,Womens,Europe/Rome,https://fie.org/competitions/2003/237,2003-237,no pools data
1111,2018,Championnats Panaméricains Cadets,Cadet,COSTA RICA,2018-03-05,2018-03-05,Foil,Womens,America/Costa_Rica,https://fie.org/competitions/2018/1111,2018-1111,no pools data
243,1981,Championnats du Monde,Senior,FRANCE,1981-07-02,1981-07-13,Foil,Womens,Europe/Paris,https://fie.org/competitions/1981/243,1981-243,no pools data
1140,2018,Jeux méditerranéens,Senior,SPAIN,2018-06-24,2018-06-25,Foil,Womens,Europe/Madrid,https://fie.org/competitions/2018/1140,2018-1140,no pools data
39,2008,Coupe Heracles Junior,Junior,HUNGARY,2008-01-04,2008-01-04,Foil,Womens,Europe/Budapest,https://fie.org/competitions/2008/39,2008-39,no pools data
898,2014,Ier challenge Colette Flesch,Junior,LUXEMBOURG,2013-11-10,2013-11-10,Foil,Womens,Europe/Luxembourg,https://fie.org/competitions/2014/898,2014-898,no pools data
291,2003,Championnats d'Europe seniors,Senior,FRANCE,2003-06-27,2003-07-03,Foil,Womens,Europe/Paris,https://fie.org/competitions/2003/291,2003-291,no pools data
927,2009,Championnats méditerranéens juniors,Junior,PORTUGAL,2009-06-21,2009-06-21,Foil,Womens,Europe/Lisbon,https://fie.org/competitions/2009/927,2009-927,no pools data
42,2003,Tournoi international,Junior,FRANCE,2003-02-16,2003-02-16,Foil,Womens,Europe/Paris,https://fie.org/competitions/2003/42,2003-42,no pools data
800,2014,Championnats Panaméricains,Senior,COSTA RICA,2014-06-03,2014-06-03,Foil,Womens,America/Los_Angeles,https://fie.org/competitions/2014/800,2014-800,no pools data
765,2008,Championnats asiatiques juniors et cadets,Cadet,KOREA,2008-10-24,2008-10-30,Foil,Womens,Asia/Seoul,https://fie.org/competitions/2008/765,2008-765,no pools data
740,2012,Championnats d'Europe,Senior,ITALY,2012-06-15,2012-06-20,Foil,Womens,Europe/Rome,https://fie.org/competitions/2012/740,2012-740,no pools data
327,2012,Championnats du Monde Vétérans,Veterans,AUSTRIA,2012-10-17,2012-10-21,Foil,Womens,Europe/Vienna,https://fie.org/competitions/2012/327,2012-327,no pools data
1391,2020,Tournoi Satellite,Senior,UZBEKISTAN,2019-09-06,2019-09-06,Foil,Womens,Asia/Tashkent,https://fie.org/competitions/2020/1391,2020-1391,
37,2007,Coupe du Monde,Junior,POLAND,2006-12-02,2006-12-02,Foil,Womens,Europe/Warsaw,https://fie.org/competitions/2007/37,2007-37,no pools data
927,2014,Championnats méditerranéens juniors,Junior,ITALY,2014-01-31,2014-02-02,Foil,Womens,Europe/Rome,https://fie.org/competitions/2014/927,2014-927,no pools data
127,2004,Cup der Sparkasse Leipzig,Senior,GERMANY,2004-05-15,2004-05-16,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2004/127,2004-127,no pools data
543,2006,Championnats de la Méditerranée,Junior,TUNISIA,2006-01-06,2006-01-07,Foil,Womens,Africa/Tunis,https://fie.org/competitions/2006/543,2006-543,no pools data
237,2005,Champ du monde juniors-cadets,Cadet,AUSTRIA,2005-03-25,2005-03-25,Foil,Womens,Europe/Vienna,https://fie.org/competitions/2005/237,2005-237,no pools data
37,2020,Coupe du Monde,Junior,ITALY,2020-01-05,2020-01-05,Foil,Womens,Europe/Rome,https://fie.org/competitions/2020/37,2020-37,
583,2006,Championnats panaméricains J/C,Junior,COLOMBIA,2005-10-30,2005-10-30,Foil,Womens,America/Bogota,https://fie.org/competitions/2006/583,2006-583,no pools data
243,1992,Jeux Olympiques,Senior,SPAIN,1992-07-30,1992-08-07,Foil,Womens,Europe/Madrid,https://fie.org/competitions/1992/243,1992-243,no pools data
237,2011,Champ du monde juniors-cadets,Cadet,JORDAN,2011-03-29,2011-03-29,Foil,Womens,Asia/Amman,https://fie.org/competitions/2011/237,2011-237,no pools data
351,2020,Championnats d’Europe juniors,Junior,CROATIA,2020-02-29,2020-02-29,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2020/351,2020-351,
812,2020,Championnats Panaméricains Juniors,Junior,EL SALVADOR,2020-02-25,2020-02-25,Foil,Womens,America/El_Salvador,https://fie.org/competitions/2020/812,2020-812,
35,2020,Coupe du Monde,Junior,AUSTRIA,2020-02-15,2020-02-15,Foil,Womens,Europe/Vienna,https://fie.org/competitions/2020/35,2020-35,
39,2020,Coupe du Monde,Junior,GERMANY,2020-02-01,2020-02-01,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2020/39,2020-39,
42,2020,Coupe du Monde,Junior,USA,2020-01-25,2020-01-25,Foil,Womens,America/Phoenix,https://fie.org/competitions/2020/42,2020-42,
927,2020,Сhampionnats de la Méditerranée,Junior,TUNISIA,2020-01-25,2020-01-25,Foil,Womens,Africa/Tunis,https://fie.org/competitions/2020/927,2020-927,no pools data
444,2020,Coupe du Monde,Junior,CROATIA,2020-01-18,2020-01-18,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2020/444,2020-444,
771,2019,Championnats Asiatiques juniors,Junior,JORDAN,2019-03-03,2019-03-03,Foil,Womens,Asia/Amman,https://fie.org/competitions/2019/771,2019-771,
351,2019,Championnats d’Europe juniors,Junior,ITALY,2019-03-01,2019-03-01,Foil,Womens,Europe/Rome,https://fie.org/competitions/2019/351,2019-351,
812,2019,Championnats Panaméricains Juniors,Junior,COLOMBIA,2019-02-26,2019-02-26,Foil,Womens,America/Bogota,https://fie.org/competitions/2019/812,2019-812,
857,2019,Championnats d'Afrique juniors,Junior,ALGERIA,2019-02-20,2019-02-20,Foil,Womens,Africa/Algiers,https://fie.org/competitions/2019/857,2019-857,
35,2019,Coupe du Monde,Junior,AUSTRIA,2019-02-16,2019-02-16,Foil,Womens,Europe/Vienna,https://fie.org/competitions/2019/35,2019-35,
39,2019,Coupe du Monde,Junior,GERMANY,2019-02-02,2019-02-02,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2019/39,2019-39,
42,2019,Coupe du Monde,Junior,CROATIA,2019-01-19,2019-01-19,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2019/42,2019-42,
444,2019,Coupe du Monde,Junior,ITALY,2019-01-05,2019-01-06,Foil,Womens,Europe/Rome,https://fie.org/competitions/2019/444,2019-444,
33,2019,Coupe du Monde,Junior,GUATEMALA,2018-11-17,2018-11-18,Foil,Womens,America/Guatemala,https://fie.org/competitions/2019/33,2019-33,
898,2019,Coupe du Monde,Junior,GREAT BRITAIN,2018-11-03,2018-11-04,Foil,Womens,Europe/London,https://fie.org/competitions/2019/898,2019-898,
225,2018,Championnats du monde juniors-cadets,Junior,ITALY,2018-04-07,2018-04-07,Foil,Womens,Europe/Rome,https://fie.org/competitions/2018/225,2018-225,
812,2018,Championnats Panaméricains Juniors,Junior,COSTA RICA,2018-03-08,2018-03-08,Foil,Womens,America/Costa_Rica,https://fie.org/competitions/2018/812,2018-812,
857,2018,Championnats d'Afrique juniors,Junior,NIGERIA,2018-03-03,2018-03-03,Foil,Womens,Africa/Lagos,https://fie.org/competitions/2018/857,2018-857,
771,2018,Championnats Asiatiques juniors,Junior,UNITED ARAB EMIRATES,2018-02-28,2018-02-28,Foil,Womens,Asia/Dubai,https://fie.org/competitions/2018/771,2018-771,
35,2018,Coupe du Monde,Junior,AUSTRIA,2018-02-17,2018-02-17,Foil,Womens,Europe/Vienna,https://fie.org/competitions/2018/35,2018-35,
927,2018,Сhampionnats de la Méditerranée,Junior,EGYPT,2018-02-17,2018-02-17,Foil,Womens,Africa/Cairo,https://fie.org/competitions/2018/927,2018-927,no pools data
39,2018,Coupe du Monde,Junior,CROATIA,2018-01-27,2018-01-27,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2018/39,2018-39,
42,2018,Coupe du Monde,Junior,ITALY,2018-01-06,2018-01-06,Foil,Womens,Europe/Rome,https://fie.org/competitions/2018/42,2018-42,
37,2018,Coupe du Monde,Junior,GUATEMALA,2017-11-18,2017-11-19,Foil,Womens,America/Guatemala,https://fie.org/competitions/2018/37,2018-37,
41,2018,Tournoi international,Junior,GERMANY,2017-10-28,2017-10-28,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2018/41,2018-41,
33,2018,Coupe du Monde,Junior,ROMANIA,2017-10-07,2017-10-07,Foil,Womens,Europe/Bucharest,https://fie.org/competitions/2018/33,2018-33,
898,2018,Coupe du Monde,Junior,GREAT BRITAIN,2017-09-16,2017-09-16,Foil,Womens,Europe/London,https://fie.org/competitions/2018/898,2018-898,
225,2017,Championnats du monde juniors-cadets,Junior,BULGARIA,2017-04-07,2017-04-07,Foil,Womens,Europe/Sofia,https://fie.org/competitions/2017/225,2017-225,
857,2017,Championnats d'Afrique,Junior,COTE D'IVOIRE,2017-03-09,2017-03-09,Foil,Womens,Africa/Abidjan,https://fie.org/competitions/2017/857,2017-857,
771,2017,Championnats asiatiques juniors,Junior,THAILAND,2017-03-03,2017-03-03,Foil,Womens,Asia/Bangkok,https://fie.org/competitions/2017/771,2017-771,
39,2017,Coupe du Monde,Junior,AUSTRIA,2017-01-28,2017-01-28,Foil,Womens,Europe/Vienna,https://fie.org/competitions/2017/39,2017-39,
42,2017,Coupe du Monde,Junior,CROATIA,2017-01-07,2017-01-07,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2017/42,2017-42,
444,2017,Coupe du Monde,Junior,FRANCE,2016-12-17,2016-12-17,Foil,Womens,Europe/Paris,https://fie.org/competitions/2017/444,2017-444,
33,2017,Coupe du Monde,Junior,ROMANIA,2016-10-08,2016-10-08,Foil,Womens,Europe/Bucharest,https://fie.org/competitions/2017/33,2017-33,
898,2017,Coupe du Monde,Junior,HUNGARY,2016-09-17,2016-09-17,Foil,Womens,Europe/Budapest,https://fie.org/competitions/2017/898,2017-898,
225,2016,Championnats du monde juniors-cadets,Junior,FRANCE,2016-04-05,2016-04-05,Foil,Womens,Europe/Paris,https://fie.org/competitions/2016/225,2016-225,
351,2016,Championnats d’Europe juniors,Junior,SERBIA,2016-02-29,2016-03-09,Foil,Womens,Europe/Belgrade,https://fie.org/competitions/2016/351,2016-351,
771,2016,Championnats asiatiques juniors,Junior,BAHRAIN,2016-02-28,2016-02-28,Foil,Womens,Asia/Riyadh,https://fie.org/competitions/2016/771,2016-771,
35,2016,Coupe du Monde,Junior,SERBIA,2016-02-13,2016-02-13,Foil,Womens,Europe/Belgrade,https://fie.org/competitions/2016/35,2016-35,
39,2016,Coupe du Monde,Junior,CROATIA,2016-01-30,2016-01-30,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2016/39,2016-39,
42,2016,Coupe du Monde,Junior,AUSTRIA,2016-01-09,2016-01-09,Foil,Womens,Europe/Vienna,https://fie.org/competitions/2016/42,2016-42,
444,2016,Coupe du Monde,Junior,FRANCE,2015-12-12,2015-12-12,Foil,Womens,Europe/Paris,https://fie.org/competitions/2016/444,2016-444,
37,2016,Memorial de Martinengo,Junior,SLOVAKIA,2015-11-29,2015-11-29,Foil,Womens,Europe/Bratislava,https://fie.org/competitions/2016/37,2016-37,
41,2016,Tournoi international,Junior,GERMANY,2015-10-31,2015-10-31,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2016/41,2016-41,
33,2016,Coupe du Monde,Junior,GUATEMALA,2015-10-10,2015-10-10,Foil,Womens,America/Guatemala,https://fie.org/competitions/2016/33,2016-33,
898,2016,Coupe du Monde,Junior,ROMANIA,2015-09-26,2015-09-26,Foil,Womens,Europe/Bucharest,https://fie.org/competitions/2016/898,2016-898,
35,2015,Coupe du Monde,Junior,SERBIA,2015-03-07,2015-03-07,Foil,Womens,Europe/Belgrade,https://fie.org/competitions/2015/35,2015-35,
771,2015,Championnats asiatiques juniors,Junior,UNITED ARAB EMIRATES,2015-03-05,2015-03-09,Foil,Womens,Asia/Muscat,https://fie.org/competitions/2015/771,2015-771,
351,2015,Championnats d’Europe juniors,Junior,SLOVENIA,2015-03-01,2015-03-05,Foil,Womens,Europe/Ljubljana,https://fie.org/competitions/2015/351,2015-351,
812,2015,Championnats Panaméricains Juniors,Junior,CANADA,2015-02-02,2015-02-08,Foil,Womens,America/Toronto,https://fie.org/competitions/2015/812,2015-812,
39,2015,Coupe du Monde,Junior,CROATIA,2015-01-31,2015-01-31,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2015/39,2015-39,
42,2015,Coupe du Monde,Junior,AUSTRIA,2015-01-10,2015-01-11,Foil,Womens,Europe/Vienna,https://fie.org/competitions/2015/42,2015-42,
444,2015,Coupe du Monde,Junior,FRANCE,2014-12-13,2014-12-13,Foil,Womens,Europe/Paris,https://fie.org/competitions/2015/444,2015-444,
41,2015,Tournoi international,Junior,GERMANY,2014-11-01,2014-11-01,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2015/41,2015-41,
33,2015,Coupe du Monde,Junior,GUATEMALA,2014-10-10,2014-10-11,Foil,Womens,America/Guatemala,https://fie.org/competitions/2015/33,2015-33,
898,2015,Coupe du Monde,Junior,ROMANIA,2014-09-27,2014-09-27,Foil,Womens,Europe/Bucharest,https://fie.org/competitions/2015/898,2015-898,
225,2014,Champ du monde juniors-cadets,Junior,BULGARIA,2014-04-06,2014-04-07,Foil,Womens,Europe/Sofia,https://fie.org/competitions/2014/225,2014-225,no pools data
35,2014,Coupe du Monde,Junior,SERBIA,2014-03-16,2014-03-16,Foil,Womens,Europe/Belgrade,https://fie.org/competitions/2014/35,2014-35,no pools data
771,2014,Championnats asiatiques juniors,Junior,JORDAN,2014-03-12,2014-03-12,Foil,Womens,Asia/Amman,https://fie.org/competitions/2014/771,2014-771,no pools data
857,2014,Championnats d'Afrique juniors,Junior,EGYPT,2014-03-03,2014-03-03,Foil,Womens,Africa/Cairo,https://fie.org/competitions/2014/857,2014-857,no pools data
351,2014,Championnats d’Europe juniors,Junior,ISRAEL,2014-03-01,2014-03-01,Foil,Womens,Asia/Jerusalem,https://fie.org/competitions/2014/351,2014-351,no pools data
812,2014,Championnats Panaméricains Juniors,Junior,GUATEMALA,2014-02-25,2014-02-25,Foil,Womens,America/Guatemala,https://fie.org/competitions/2014/812,2014-812,no pools data
42,2014,Coupe du Monde,Junior,FRANCE,2014-02-01,2014-02-01,Foil,Womens,Europe/Paris,https://fie.org/competitions/2014/42,2014-42,no pools data
444,2014,Coupe du Monde,Junior,CROATIA,2014-01-18,2014-01-18,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2014/444,2014-444,no pools data
41,2014,Tournoi international,Junior,GERMANY,2013-11-30,2013-11-30,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2014/41,2014-41,no pools data
33,2014,Memorial de Martinengo,Junior,SLOVAKIA,2013-11-16,2013-11-16,Foil,Womens,Europe/Bratislava,https://fie.org/competitions/2014/33,2014-33,no pools data
225,2013,Champ du monde juniors-cadets,Junior,CROATIA,2013-04-09,2013-04-10,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2013/225,2013-225,no pools data
35,2013,Coupe du Monde,Junior,SERBIA,2013-03-17,2013-03-17,Foil,Womens,Europe/Belgrade,https://fie.org/competitions/2013/35,2013-35,no pools data
1123,2013,Championnats asiatiques juniors,Junior,THAILAND,2013-03-07,2013-03-07,Foil,Womens,Asia/Bangkok,https://fie.org/competitions/2013/1123,2013-1123,no pools data
351,2013,Championnats d’Europe juniors,Junior,HUNGARY,2013-03-04,2013-03-04,Foil,Womens,Europe/Budapest,https://fie.org/competitions/2013/351,2013-351,no pools data
39,2013,Coupe Heracles Junior,Junior,HUNGARY,2013-02-16,2013-02-16,Foil,Womens,Europe/Budapest,https://fie.org/competitions/2013/39,2013-39,no pools data
42,2013,Coupe du Monde,Junior,FRANCE,2013-02-02,2013-02-02,Foil,Womens,Europe/Paris,https://fie.org/competitions/2013/42,2013-42,no pools data
927,2013,Championnats méditerranéens juniors,Junior,ALGERIA,2013-01-26,2013-01-28,Foil,Womens,Africa/Algiers,https://fie.org/competitions/2013/927,2013-927,no pools data
37,2013,Coupe du Monde,Junior,POLAND,2012-12-15,2012-12-15,Foil,Womens,Europe/Warsaw,https://fie.org/competitions/2013/37,2013-37,no pools data
898,2013,Ier challenge Colette Flesch,Junior,LUXEMBOURG,2012-11-04,2012-11-04,Foil,Womens,Europe/Luxembourg,https://fie.org/competitions/2013/898,2013-898,no pools data
771,2013,Championnats asiatiques juniors,Junior,INDONESIA,2012-10-01,2012-10-09,Foil,Womens,Asia/Hong_Kong,https://fie.org/competitions/2013/771,2013-771,no pools data
225,2012,Champ du monde juniors-cadets,Junior,RUSSIA,2012-04-03,2012-04-03,Foil,Womens,Europe/Moscow,https://fie.org/competitions/2012/225,2012-225,no pools data
812,2012,Championnats Panaméricains Juniors,Junior,VENEZUELA,2012-03-08,2012-03-13,Foil,Womens,America/Caracas,https://fie.org/competitions/2012/812,2012-812,no pools data
351,2012,Championnats d’Europe juniors,Junior,CROATIA,2012-03-01,2012-03-10,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2012/351,2012-351,no pools data
39,2012,Coupe Heracles Junior,Junior,HUNGARY,2012-02-18,2012-02-18,Foil,Womens,Europe/Budapest,https://fie.org/competitions/2012/39,2012-39,no pools data
42,2012,Coupe du Monde,Junior,FRANCE,2012-02-04,2012-02-04,Foil,Womens,Europe/Paris,https://fie.org/competitions/2012/42,2012-42,no pools data
927,2012,Championnats méditerranéens juniors,Junior,CROATIA,2012-01-28,2012-01-30,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2012/927,2012-927,no pools data
444,2012,Coupe du Monde,Junior,CROATIA,2012-01-21,2012-01-21,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2012/444,2012-444,no pools data
35,2012,Coupe du Monde,Junior,SERBIA,2012-01-08,2012-01-08,Foil,Womens,Europe/Belgrade,https://fie.org/competitions/2012/35,2012-35,no pools data
857,2012,Championnats d'Afrique juniors,Junior,ALGERIA,2011-12-27,2011-12-30,Foil,Womens,Africa/Algiers,https://fie.org/competitions/2012/857,2012-857,no pools data
37,2012,Coupe du Monde,Junior,POLAND,2011-12-17,2011-12-17,Foil,Womens,Europe/Warsaw,https://fie.org/competitions/2012/37,2012-37,no pools data
41,2012,Tournoi international,Junior,GERMANY,2011-12-03,2011-12-03,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2012/41,2012-41,no pools data
